,budget,genres,id,imdb_id,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count
1989,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",457041.0,tt6852872,Elizabeth Harvest,8.363,"[{'id': 7625, 'logo_path': '/kzq4ibnNeZrp00zpBWv3st1QCOh.png', 'name': 'Automatik Entertainment', 'origin_country': 'US'}, {'id': 85466, 'logo_path': '/yIDg47SluPIkhh6ZXhJerIMNmRw.png', 'name': 'Motion Picture Capital', 'origin_country': 'GB'}, {'id': 6626, 'logo_path': '/A1BnMoWjzjOrjzpWimyBQkf84mS.png', 'name': 'Voltage Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-10,0.0,105.0,Elizabeth Harvest,6.0,93.0
1990,0.0,[],647242.0,tt8499870,Formaldehyde,1.179,[],[],2018-10-31,0.0,12.0,Formaldehyde,6.0,1.0
1991,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",644505.0,tt7734740,Sick,1.17,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-12,0.0,15.0,Sick,6.0,1.0
1992,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",643187.0,tt7736656,Christmas Cupcakes,1.826,[],[],2018-12-01,0.0,90.0,Christmas Cupcakes,6.0,1.0
1993,0.0,[],643161.0,,Shady Literature,0.6,[],[],2018-10-09,0.0,1.0,Shady Literature,6.0,1.0
1994,0.0,[],634449.0,tt9282764,The Only Thing I Love More Than You Is Ranch Dressing,1.4,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-01,0.0,1.0,The Only Thing I Love More Than You Is Ranch Dressing,6.0,1.0
1995,0.0,[],631083.0,tt6371322,I Got This,0.6,[],[],2018-04-07,0.0,23.0,I Got This,6.0,1.0
1996,0.0,[],627752.0,,Barney: Het Verdriet van een Wereldkampioen,0.6,[],[],2018-06-19,0.0,45.0,Barney: Het Verdriet van een Wereldkampioen,6.0,1.0
1997,0.0,"[{'id': 9648, 'name': 'Mystery'}]",626065.0,tt8901482,Garage Sale Mysteries Preview Special,1.4,"[{'id': 4056, 'logo_path': None, 'name': 'Hallmark Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-07-29,0.0,5.0,Garage Sale Mysteries Preview Special,6.0,1.0
1998,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",617117.0,tt9013222,Sunrise,0.84,"[{'id': 121026, 'logo_path': None, 'name': '10 Pillar Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-11,0.0,15.0,Sunrise,6.0,1.0
1999,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}, {'id': 10770, 'name': 'TV Movie'}]",616735.0,tt9416886,"1968: A Year of War, Turmoil and Beyond",0.6,"[{'id': 48830, 'logo_path': None, 'name': '3DD Productions', 'origin_country': ''}, {'id': 85575, 'logo_path': '/ylgVrMSjD8vCPXuzkLeDfipmE2b.png', 'name': 'Sky Arts', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-07-20,0.0,44.0,"1968: A Year of War, Turmoil and Beyond",6.0,1.0
2000,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",612381.0,tt6353976,Please Come With Me,1.429,[],[],2018-03-23,0.0,92.0,Please Come With Me,6.0,5.0
2001,0.0,"[{'id': 53, 'name': 'Thriller'}]",611321.0,tt8431210,Buckaasuura,0.6,[],[],2018-04-06,0.0,,Buckaasuura,6.0,1.0
2002,0.0,"[{'id': 99, 'name': 'Documentary'}]",610709.0,tt10565076,Dadli,0.6,[],"[{'iso_3166_1': 'AG', 'name': 'Antigua and Barbuda'}]",2018-09-30,0.0,14.0,Dadli,6.0,2.0
2003,0.0,"[{'id': 18, 'name': 'Drama'}]",610472.0,tt4287236,The Trigger,0.84,"[{'id': 119921, 'logo_path': None, 'name': 'Brilliant Way Productions', 'origin_country': ''}, {'id': 119922, 'logo_path': None, 'name': 'Madu Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-04-29,0.0,100.0,The Trigger,6.0,1.0
2004,0.0,"[{'id': 99, 'name': 'Documentary'}]",609169.0,tt7987516,3 Seconds Divorce,0.94,[],[],2018-02-01,0.0,53.0,3 Seconds Divorce,6.0,1.0
2005,0.0,"[{'id': 18, 'name': 'Drama'}]",608987.0,tt7313352,Chasing Windmills,0.719,[],[],2018-04-13,0.0,,Chasing Windmills,6.0,1.0
2006,0.0,"[{'id': 99, 'name': 'Documentary'}]",608079.0,tt10467542,Trickle Down Town,1.201,"[{'id': 119482, 'logo_path': None, 'name': 'Pechara Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-21,0.0,112.0,Trickle Down Town,6.0,1.0
2007,0.0,[],603124.0,tt7339568,L.A. Confidential,0.698,[],[],2018-10-31,0.0,58.0,L.A. Confidential,6.0,1.0
2008,0.0,"[{'id': 99, 'name': 'Documentary'}]",600673.0,,Oceans of Crime,0.666,[],[],2018-02-07,0.0,,Oceans of Crime,6.0,1.0
2009,0.0,"[{'id': 99, 'name': 'Documentary'}]",600670.0,,Crisis on Wall Street,0.6,[],[],2018-09-12,0.0,,Crisis on Wall Street,6.0,1.0
2010,0.0,"[{'id': 99, 'name': 'Documentary'}]",600668.0,,Bitcoin: Boom or Bust,0.6,[],[],2018-08-27,0.0,,Bitcoin: Boom or Bust,6.0,1.0
2011,0.0,"[{'id': 99, 'name': 'Documentary'}]",598280.0,,Revisiting The Virgin Suicides,1.207,"[{'id': 10932, 'logo_path': '/jDiTLxS5aaANB50g3UMZyku3cu5.png', 'name': 'The Criterion Collection', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-04-24,0.0,26.0,Revisiting The Virgin Suicides,6.0,1.0
2012,0.0,[],596761.0,tt9330436,Videotape,0.687,[],[],2018-01-01,0.0,23.0,Videotape,6.0,1.0
2013,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",596610.0,,Photograph,1.837,"[{'id': 115666, 'logo_path': None, 'name': 'Humara Movie', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2018-08-23,0.0,7.0,Photograph,6.0,3.0
2014,0.0,"[{'id': 18, 'name': 'Drama'}]",594798.0,tt8316300,Self Destructive Boys,0.6,[],"[{'iso_3166_1': 'PT', 'name': 'Portugal'}]",2018-04-27,0.0,27.0,Self Destructive Boys,6.0,1.0
2015,0.0,"[{'id': 99, 'name': 'Documentary'}]",592661.0,tt9174828,The Kleptocrats,1.931,"[{'id': 7266, 'logo_path': None, 'name': 'Roast Beef Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-11-09,0.0,84.0,The Kleptocrats,6.0,2.0
2016,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",591465.0,tt7886234,Background,0.6,"[{'id': 78417, 'logo_path': None, 'name': 'Arturo Ruiz Serrano PC', 'origin_country': ''}, {'id': 88160, 'logo_path': None, 'name': 'Toni Bestard', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2018-04-12,0.0,15.0,Background,6.0,1.0
2017,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",589787.0,tt10156482,Waiting: The Van Duren Story,0.6,"[{'id': 118525, 'logo_path': None, 'name': 'Grow Yourself Up Films', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2018-11-30,0.0,79.0,Waiting: The Van Duren Story,6.0,1.0
2018,0.0,"[{'id': 99, 'name': 'Documentary'}]",587766.0,,Goth Angel: The Story of Lil Peep,1.4,[],[],2018-12-01,0.0,35.0,Goth Angel: The Story of Lil Peep,6.0,1.0
2019,0.0,[],585097.0,tt6829362,The Big Break,1.173,[],[],2018-07-31,0.0,20.0,The Big Break,6.0,1.0
2020,0.0,[],582180.0,tt8858866,Parkland: Inside Building 12,0.719,[],[],2018-10-25,0.0,119.0,Parkland: Inside Building 12,6.0,1.0
2021,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 16, 'name': 'Animation'}]",577485.0,,CHAINSAW BUNNY,1.156,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2018-08-01,0.0,6.0,CHAINSAW BUNNY,6.0,1.0
2022,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",577384.0,tt7178102,The Perception,1.489,"[{'id': 103522, 'logo_path': '/k0bKaXLOrninwYdfBlUYSx2jqaa.png', 'name': 'Scissor Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-09,0.0,,The Perception,6.0,1.0
2023,0.0,"[{'id': 27, 'name': 'Horror'}]",576614.0,,SOOT - Flood,0.771,[],[],2018-11-08,0.0,4.0,SOOT - Flood,6.0,1.0
2024,0.0,[],572032.0,tt8279460,"Snorro, de gemaskerde held",0.687,[],[],2018-01-01,0.0,90.0,"Snorro, de gemaskerde held",6.0,1.0
2025,0.0,"[{'id': 27, 'name': 'Horror'}]",571817.0,tt10999014,The Pretty Thing,0.684,[],[],2018-07-11,0.0,5.0,The Pretty Thing,6.0,2.0
2026,0.0,"[{'id': 18, 'name': 'Drama'}]",571815.0,tt7919426,Dawn,0.98,[],[],2018-01-25,0.0,119.0,Dawn,6.0,1.0
2027,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 10770, 'name': 'TV Movie'}]",571692.0,tt8351278,Nightmare Best Friend,0.672,[],[],2018-12-29,0.0,90.0,Nightmare Best Friend,6.0,1.0
2028,0.0,"[{'id': 35, 'name': 'Comedy'}]",571130.0,,It's a Party,0.962,[],[],2018-04-16,0.0,78.0,It's a Party,6.0,1.0
2029,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",570633.0,,Chalte Chalte,0.6,"[{'id': 112668, 'logo_path': None, 'name': 'Pradeep Koneru', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2018-02-23,0.0,94.0,Chalte Chalte,6.0,1.0
2030,36000.0,"[{'id': 28, 'name': 'Action'}]",570019.0,tt8900082,Commando Ninja,0.895,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2018-11-18,0.0,67.0,Commando Ninja,6.0,7.0
2031,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",569869.0,,The Trees of the East,0.6,[],[],2018-12-20,0.0,44.0,The Trees of the East,6.0,1.0
2032,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",569038.0,tt9315916,Prince of Peoria A Christmas Moose Miracle,0.986,[],[],2018-12-17,0.0,,Prince of Peoria A Christmas Moose Miracle,6.0,1.0
2033,0.0,[],568995.0,tt9042456,The Skin of the Teeth,1.063,[],[],2018-10-23,0.0,80.0,The Skin of the Teeth,6.0,2.0
2034,0.0,[],567788.0,,Oddbods: The Festive Menace,1.009,[],[],2018-12-01,0.0,23.0,Oddbods: The Festive Menace,6.0,2.0
2035,0.0,[],567785.0,tt9155740,Oddbods: Party Monsters,0.979,[],[],2018-10-19,0.0,23.0,Oddbods: Party Monsters,6.0,2.0
2036,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",567681.0,tt7233828,The System,1.431,"[{'id': 112165, 'logo_path': None, 'name': 'Marmera Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-28,0.0,92.0,The System,6.0,2.0
2037,0.0,"[{'id': 99, 'name': 'Documentary'}]",567362.0,tt9139848,Tough Guy: The Bob Probert Story,0.684,[],[],2018-12-08,0.0,94.0,Tough Guy: The Bob Probert Story,6.0,1.0
2038,0.0,"[{'id': 27, 'name': 'Horror'}]",566849.0,tt7906262,Bride of Scarecrow,1.602,"[{'id': 111974, 'logo_path': None, 'name': 'ChampDog Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-10-03,0.0,,Bride of Scarecrow,6.0,2.0
2039,0.0,"[{'id': 10749, 'name': 'Romance'}]",566389.0,tt9292510,A Stone Cold Christmas,1.633,[],[],2018-11-19,0.0,90.0,A Stone Cold Christmas,6.0,1.0
2040,0.0,"[{'id': 27, 'name': 'Horror'}]",564176.0,tt8551868,Deadsight,2.369,[],[],2018-11-25,0.0,89.0,Deadsight,6.0,6.0
2041,0.0,"[{'id': 35, 'name': 'Comedy'}]",563778.0,tt9105088,Zakir Khan: Kaksha Gyarvi,2.962,"[{'id': 90529, 'logo_path': None, 'name': 'OML Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2018-11-23,0.0,74.0,Zakir Khan: Kaksha Gyarvi,6.0,1.0
2042,0.0,"[{'id': 36, 'name': 'History'}]",563419.0,tt8563466,A War Over Reality,1.457,"[{'id': 54839, 'logo_path': None, 'name': 'One Media', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-21,0.0,67.0,A War Over Reality,6.0,1.0
2043,0.0,[],562877.0,,Gingerbread Giants,0.6,[],[],2018-11-10,0.0,,Gingerbread Giants,6.0,1.0
2044,0.0,"[{'id': 99, 'name': 'Documentary'}]",562835.0,tt9024076,Warren Miller's Face of Winter,0.661,"[{'id': 17183, 'logo_path': None, 'name': 'Warren Miller Entertainment', 'origin_country': ''}]",[],2018-10-03,0.0,100.0,Warren Miller's Face of Winter,6.0,1.0
2045,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",562266.0,tt9134798,Shoelaces for Christmas,1.687,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-12-02,0.0,,Shoelaces for Christmas,6.0,2.0
2046,0.0,"[{'id': 10402, 'name': 'Music'}]",561461.0,tt9217660,RuPaul's Drag Race Holi-slay Spectacular,3.137,"[{'id': 1421, 'logo_path': '/uWCPDzKkQnOxQ5spgKpD8wzSIP1.png', 'name': 'World of Wonder', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-07,0.0,41.0,RuPaul's Drag Race Holi-slay Spectacular,6.0,19.0
2047,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",561364.0,,PROGRESS Chapter 79: One Big Neck With Sausage Hands,0.6,"[{'id': 73630, 'logo_path': '/lyFZFpFRF94LioMNgi7GUYzUKNS.png', 'name': 'PROGRESS', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-11-26,0.0,162.0,PROGRESS Chapter 79: One Big Neck With Sausage Hands,6.0,1.0
2048,0.0,"[{'id': 99, 'name': 'Documentary'}]",561230.0,tt9283302,"Out of Many, One",2.652,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-12-12,0.0,35.0,"Out of Many, One",6.0,4.0
2049,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",559708.0,tt8846262,Christmas Cupid's Arrow,3.065,"[{'id': 6345, 'logo_path': None, 'name': 'Lighthouse Pictures', 'origin_country': 'CA'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-25,0.0,80.0,Christmas Cupid's Arrow,6.0,1.0
2050,0.0,[],558906.0,,House of Women,0.6,[],[],2018-10-13,0.0,14.0,House of Women,6.0,1.0
2051,0.0,"[{'id': 18, 'name': 'Drama'}]",558205.0,tt6916346,Jane,0.698,[],[],2018-10-21,0.0,12.0,Jane,6.0,1.0
2052,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",557582.0,,Chhotu 2 Cutting,0.664,"[{'id': 110655, 'logo_path': None, 'name': 'Maa Infocom', 'origin_country': ''}]",[],2018-10-31,0.0,100.0,Chhotu 2 Cutting,6.0,1.0
2053,0.0,[],555953.0,tt4590434,Also Starring Austin,0.9,[],[],2018-05-05,0.0,90.0,Also Starring Austin,6.0,1.0
2054,0.0,"[{'id': 9648, 'name': 'Mystery'}]",555861.0,tt7838494,The Waiter,1.039,[],"[{'iso_3166_1': 'GR', 'name': 'Greece'}]",2018-11-05,0.0,97.0,The Waiter,6.0,1.0
2055,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",555845.0,tt7600294,Burnt Offering,2.227,"[{'id': 111091, 'logo_path': None, 'name': 'Blackhall Entertainment Ventures', 'origin_country': ''}, {'id': 111092, 'logo_path': None, 'name': 'Barred Owl Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-09,0.0,73.0,Burnt Offering,6.0,3.0
2056,0.0,"[{'id': 35, 'name': 'Comedy'}]",554737.0,,FLICKtix,0.662,"[{'id': 110259, 'logo_path': None, 'name': 'Burning Ashes Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-13,0.0,10.0,FLICKtix,6.0,1.0
2057,800.0,"[{'id': 27, 'name': 'Horror'}]",554427.0,tt4359322,Beast,0.6,"[{'id': 110296, 'logo_path': None, 'name': 'Fat Finger Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-01-21,0.0,87.0,Beast,6.0,1.0
2058,0.0,[],554295.0,tt8531366,CinemAbility: The Art of Inclusion,0.6,[],[],2018-10-05,0.0,97.0,CinemAbility: The Art of Inclusion,6.0,1.0
2059,0.0,"[{'id': 99, 'name': 'Documentary'}]",554151.0,tt8690430,American Jail,1.434,"[{'id': 29605, 'logo_path': '/bSjv2Cinm8LoadffAngaQek4WLW.png', 'name': 'CNN Films', 'origin_country': 'US'}, {'id': 55968, 'logo_path': '/r2lAO54uFXiqmMmURMwlu1RQaJE.png', 'name': 'Submarine', 'origin_country': 'NL'}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-07-01,0.0,60.0,American Jail,6.0,1.0
2060,0.0,"[{'id': 27, 'name': 'Horror'}]",554139.0,tt6977666,Heartless,0.688,"[{'id': 121258, 'logo_path': None, 'name': 'Sunshine Boy Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-02-09,0.0,12.0,Heartless,6.0,1.0
2061,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]",553252.0,tt8710040,Darrow & Darrow: Body of Evidence,1.625,"[{'id': 50076, 'logo_path': '/30Hod1MRxLkCG8PoPrWt7eRZcB3.png', 'name': 'Side Street Post', 'origin_country': 'CA'}]",[],2018-10-14,0.0,,Darrow & Darrow: Body of Evidence,6.7,3.0
2062,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",553250.0,tt6354056,Code Name: Dynastud,1.409,[],[],2018-10-18,0.0,90.0,Code Name: Dynastud,6.0,2.0
2063,0.0,"[{'id': 99, 'name': 'Documentary'}]",553207.0,,Conservadorismo em Foco,0.6,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2018-10-11,0.0,72.0,Conservadorismo em Foco,6.0,1.0
2064,0.0,[],552542.0,tt9139006,Truth and Lies: Jonestown,1.031,[],[],2018-09-28,0.0,123.0,Truth and Lies: Jonestown,6.0,1.0
2065,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",552485.0,tt7709804,A Child's Voice,1.022,[],[],2018-06-06,0.0,,A Child's Voice,6.0,1.0
2066,0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10751, 'name': 'Family'}]",552013.0,tt9067272,Christmas Lost and Found,1.928,[],[],2018-12-07,0.0,90.0,Christmas Lost and Found,6.0,1.0
2067,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",551386.0,tt8870424,Big Boom,0.657,"[{'id': 109495, 'logo_path': None, 'name': 'Lucky Drifter', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-08-16,0.0,15.0,Big Boom,6.0,1.0
2068,0.0,[],551361.0,tt6874188,These Are My Hours,0.927,[],[],2018-10-03,0.0,,These Are My Hours,6.0,1.0
2069,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}]",550649.0,tt9028942,Santa's Boots,1.722,"[{'id': 3431, 'logo_path': '/6LVLYfZAEQfhJey0MGvhFXdDEK1.png', 'name': 'Lifetime', 'origin_country': 'US'}]",[],2018-12-08,0.0,80.0,Santa's Boots,6.0,3.0
2070,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",550613.0,tt9576948,The Boy Who Chose the Earth,0.6,"[{'id': 62009, 'logo_path': None, 'name': 'Viennale', 'origin_country': ''}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'PH', 'name': 'Philippines'}]",2018-09-25,0.0,2.0,The Boy Who Chose the Earth,6.0,1.0
2071,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",550466.0,tt8825100,One Remains,0.671,[],[],2018-08-06,0.0,11.0,One Remains,6.0,1.0
2072,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",550172.0,tt6905442,High Voltage,3.444,"[{'id': 111921, 'logo_path': None, 'name': 'SP Releasing', 'origin_country': ''}, {'id': 111922, 'logo_path': None, 'name': 'Echo Bridge', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-19,0.0,92.0,High Voltage,6.0,7.0
2073,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]",549767.0,,The Simpsons Couch Gag (Reservoir Dogs),0.905,[],[],2018-07-26,0.0,2.0,The Simpsons Couch Gag (Reservoir Dogs),6.0,1.0
2074,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",549690.0,tt6398496,Spell,2.114,"[{'id': 109086, 'logo_path': None, 'name': 'Crush Pictures', 'origin_country': ''}]",[],2018-09-23,0.0,87.0,Spell,6.0,1.0
2075,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",549671.0,tt4369136,Hide in the Light,2.705,"[{'id': 102015, 'logo_path': None, 'name': 'Glix Entertainment', 'origin_country': 'US'}, {'id': 97473, 'logo_path': '/wUdvGcrOBNhYNWqPCYSyXbP5hpS.png', 'name': 'High Octane Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-23,0.0,78.0,Hide in the Light,6.3,7.0
2076,0.0,"[{'id': 99, 'name': 'Documentary'}]",548875.0,tt4936398,3100: Run and Become,1.265,[],[],2018-06-01,0.0,79.0,3100: Run and Become,6.0,1.0
2077,0.0,"[{'id': 35, 'name': 'Comedy'}]",548532.0,tt9014006,Amy Schumer Presents Sam Morril: Positive Influence,1.517,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-15,0.0,60.0,Amy Schumer Presents Sam Morril: Positive Influence,6.0,2.0
2078,0.0,"[{'id': 35, 'name': 'Comedy'}]",548372.0,tt8526856,Liz Stewart: I'm Crowning,1.225,"[{'id': 49261, 'logo_path': '/76fTTVFWNkXxSfy6kOviJ1OtFDT.png', 'name': 'Comedy Dynamics', 'origin_country': 'US'}]",[],2018-09-21,0.0,50.0,Liz Stewart: I'm Crowning,6.0,1.0
2079,0.0,"[{'id': 18, 'name': 'Drama'}]",548221.0,tt7897468,Otaghe Tarik,1.076,[],[],2018-02-03,0.0,90.0,The Dark Room,6.0,1.0
2080,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",548162.0,tt6068554,[Cargo],2.463,"[{'id': 20955, 'logo_path': None, 'name': 'WildEye Releasing', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-11-13,0.0,80.0,[Cargo],6.0,5.0
2081,750000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 10770, 'name': 'TV Movie'}]",547131.0,tt8841060,House of Darkness: New Blood,1.904,"[{'id': 3431, 'logo_path': '/6LVLYfZAEQfhJey0MGvhFXdDEK1.png', 'name': 'Lifetime', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-09-07,0.0,87.0,House of Darkness: New Blood,6.0,1.0
2082,0.0,"[{'id': 18, 'name': 'Drama'}]",546653.0,tt8932884,Baarish Aur Chowmein,1.085,[],[],2018-08-31,0.0,48.0,Baarish Aur Chowmein,6.0,1.0
2083,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",546233.0,tt7834022,He's Watching,1.964,[],[],2018-09-02,0.0,,He's Watching,6.0,3.0
2084,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",546116.0,tt8537692,The Sweetheart,1.937,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2018-06-11,0.0,86.0,The Sweetheart,6.0,1.0
2085,0.0,"[{'id': 35, 'name': 'Comedy'}]",545957.0,tt5896568,Age of Summer,4.926,[],[],2018-09-07,0.0,93.0,Age of Summer,6.0,11.0
2086,0.0,"[{'id': 27, 'name': 'Horror'}]",545815.0,tt7819394,Epidemic,1.176,[],[],2018-09-25,0.0,71.0,Epidemic,6.0,1.0
2087,0.0,"[{'id': 18, 'name': 'Drama'}]",545564.0,tt8917930,This Teacher,1.641,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2018-10-20,0.0,92.0,This Teacher,6.0,1.0
2088,400.0,"[{'id': 18, 'name': 'Drama'}]",545312.0,tt8097206,Fibro and the New Me,0.84,"[{'id': 108300, 'logo_path': None, 'name': 'RC Productions', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2018-11-01,0.0,15.0,Fibro and the New Me,6.0,1.0
2089,0.0,"[{'id': 53, 'name': 'Thriller'}]",544876.0,tt7610858,Her Worst Nightmare,1.514,[],[],2018-08-26,0.0,,Her Worst Nightmare,6.0,6.0
2090,165.0,"[{'id': 10751, 'name': 'Family'}]",544625.0,,Kindness Matters,0.972,[],[],2018-08-29,0.0,102.0,Kindness Matters,6.0,1.0
2091,0.0,"[{'id': 18, 'name': 'Drama'}]",544026.0,tt8396096,Hoichoi Unlimited,0.84,[],[],2018-10-12,0.0,135.0,Hoichoi Unlimited,6.0,1.0
